id,host_id,host_name,host_since,host_response_rate,host_acceptance_rate,host_listings_count,neighbourhood_cleansed,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
8606829,31824228,Rachel,4/23/15,0.9,0.93,3,"Near Southeast, Navy Yard",DC,20003,38.87491191,-77.00884499,Apartment,Private room,2,1,1,1,0,125,0,0,0,0,1,0,1,1125,1,30,30,30,0,,,0,0,0,0,0,0,0,0
374043,473055,Kathleen,3/30/11,0.9,0.93,1,"Near Southeast, Navy Yard",DC,20003,38.87923329,-76.99764143,House,Private room,2,1,1,1,0,85,0,0,0,20,1,15,3,14,9,39,69,344,145,4/26/12,9/15/15,95,9,9,10,10,10,9,3.46
4251323,6277558,Sam,5/7/13,0,0,1,"Near Southeast, Navy Yard",DC,20003,38.88045961,-77.0080082,Apartment,Entire home/apt,3,1,1,2,0,400,0,0,0,0,1,0,1,1125,5,35,65,340,0,,,0,0,0,0,0,0,0,0
4430318,173592,Stewart,7/19/10,1,1,1,"Near Southeast, Navy Yard",DC,20003,38.87407493,-77.0023063,Apartment,Private room,2,1,1,1,0,120,750,0,0,0,1,0,2,1125,29,59,89,364,8,11/15/14,9/21/15,94,9,9,9,10,9,8,0.74
454026,553227,Tunde   Sunny,5/3/11,1,0.95,3,"River Terrace, Benning, Greenway, Dupont Park",DC,20019,38.8911998,-76.95067899,House,Entire home/apt,10,2,4,4,0,215,1425,5500,500,125,8,10,2,1825,19,44,69,343,29,5/28/12,8/23/15,74,8,7,9,9,6,8,0.71
6448095,33666214,Kris,5/18/15,0,0,1,"River Terrace, Benning, Greenway, Dupont Park",DC,20019,38.88746476,-76.95571354,House,Private room,2,0.5,1,1,0,90,0,0,0,0,1,0,2,4,28,58,88,363,0,,,0,0,0,0,0,0,0,0
4597473,18896296,Laura,7/25/14,1,0.87,1,"River Terrace, Benning, Greenway, Dupont Park",DC,20019,38.89138686,-76.94886141,House,Private room,2,1,1,1,0,50,315,1125,95,0,2,10,2,240,8,32,52,324,23,6/5/15,9/28/15,88,9,8,10,10,8,9,5.7
5023531,25923956,Tiffany,1/11/15,1,1,1,"River Terrace, Benning, Greenway, Dupont Park",DC,20019,38.89209068,-76.95031429,House,Private room,5,1,1,2,0,100,0,0,0,25,0,0,1,1125,5,31,61,336,12,3/27/15,7/29/15,92,10,9,10,10,6,9,1.88
7769625,40867137,Lacey,8/8/15,0.33,0,1,"River Terrace, Benning, Greenway, Dupont Park",DC,20019,38.87302035,-76.93891775,House,Entire home/apt,4,2,2,2,0,65,0,0,0,0,1,0,1,1125,0,0,0,29,0,,,0,0,0,0,0,0,0,0
7826994,38683977,Shaun,7/16/15,0.92,0.95,2,"River Terrace, Benning, Greenway, Dupont Park",DC,20019,38.89362812,-76.95924839,House,Private room,2,1,1,1,0,55,340,1500,0,0,1,0,2,30,21,51,81,356,4,8/21/15,9/18/15,100,10,9,10,10,9,9,2.73
792578,4027780,Leonard,10/31/12,1,0.73,1,"River Terrace, Benning, Greenway, Dupont Park",DC,20019,38.88336419,-76.95062953,House,Entire home/apt,8,2.5,3,1,0,129,0,0,200,0,4,20,1,5,5,19,33,173,58,3/14/13,9/27/15,89,9,8,10,10,8,9,1.86
7384867,38683977,Shaun,7/16/15,0.92,0.95,2,"River Terrace, Benning, Greenway, Dupont Park",DC,20019,38.89197311,-76.96042875,House,Private room,1,1,1,1,0,45,310,1100,0,0,1,0,1,1125,0,0,0,275,4,8/11/15,9/22/15,90,9,10,10,10,9,9,2.22
212586,25188,Seamless,7/10/09,0.58,0.51,480,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20005,38.90105595,-77.03415786,Apartment,Entire home/apt,5,2,2,2,0,299,0,7750,0,0,1,0,3,365,13,39,69,159,34,9/24/11,9/28/15,95,10,10,10,9,10,9,0.69
786804,25188,Seamless,7/10/09,0.58,0.51,480,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20005,38.90095092,-77.03297298,Apartment,Entire home/apt,5,2,2,2,0,309,0,8519,0,0,1,0,4,365,21,51,81,356,8,4/8/15,8/2/15,95,10,10,10,9,10,10,1.34
8595649,26600674,Christian,1/23/15,0.9,0,2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",MD,21403,38.89455911,-77.01421941,Boat,Entire home/apt,7,1,2,4,0,375,0,0,0,0,1,0,1,1125,30,60,90,365,0,,,0,0,0,0,0,0,0,0
4729118,24421384,James,12/2/14,1,0.95,2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90125875,-77.01451525,Apartment,Entire home/apt,4,2,2,3,0,180,0,0,250,50,1,0,7,21,6,35,35,308,48,2/11/15,9/21/15,99,10,10,10,10,10,10,6.13
2790026,6293099,Omari,5/8/13,1,1,3,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20005,38.90553359,-77.03355048,Apartment,Entire home/apt,4,1,1,1,0,149,915,3225,95,100,2,15,3,1125,2,29,59,334,32,5/5/14,9/13/15,86,9,9,9,9,10,9,1.86
5844616,9419684,Mike,10/14/13,0.92,0.76,206,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20268,38.90045936,-77.02641873,Apartment,Entire home/apt,5,2,2,3,0,337,0,7770,0,100,1,0,3,1125,13,42,42,42,6,4/18/15,9/1/15,100,10,10,10,10,10,10,1.07
96259,25188,Seamless,7/10/09,0.58,0.51,480,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90107449,-77.01924635,Apartment,Entire home/apt,4,2,2,2,1000,299,0,6720,0,0,1,0,3,730,25,55,85,360,7,10/11/12,8/12/15,83,9,10,10,9,9,8,0.19
23378,25188,Seamless,7/10/09,0.58,0.51,480,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89371298,-77.01877537,Apartment,Entire home/apt,3,1,1,1,0,249,0,6969,0,0,3,0,4,365,30,60,90,365,6,3/12/11,5/16/15,96,9,10,10,9,10,9,0.11
5405828,657541,Kathy,6/2/11,0.7,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90010512,-77.01525407,Apartment,Entire home/apt,3,1.5,0,1,0,126,900,2300,500,100,1,50,2,1125,14,21,51,326,5,4/27/15,9/23/15,90,9,8,9,10,10,8,0.94
8167267,43105892,Renee,9/1/15,1,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20005,38.901897,-77.02814153,Apartment,Private room,2,1,1,1,0,99,599,2199,100,0,1,20,1,1125,13,13,13,13,1,9/24/15,9/24/15,100,10,10,8,10,10,8,1
4808149,25188,Seamless,7/10/09,0.58,0.51,480,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90089161,-77.01954766,Apartment,Entire home/apt,4,2,2,2,0,299,0,7700,0,0,1,0,3,365,30,60,90,365,2,3/20/15,5/18/15,90,7,9,8,9,10,7,0.3
924888,25188,Seamless,7/10/09,0.58,0.51,480,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90285281,-77.0189909,Apartment,Entire home/apt,2,1,1,1,0,199,0,4180,0,200,1,0,7,1125,29,59,89,89,1,6/27/15,6/27/15,100,8,10,8,10,10,8,0.3
4659838,24113696,Raina,11/24/14,1,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89580043,-77.01152205,Apartment,Shared room,3,1,1,3,0,89,520,0,95,30,2,10,1,1125,0,0,0,275,1,12/25/14,12/25/14,0,0,0,0,0,0,0,0.11
8664363,45520618,Sasha,10/1/15,0,0,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89835142,-77.02201071,Apartment,Entire home/apt,2,1,0,1,0,165,0,0,400,75,1,0,1,1125,30,60,90,365,0,,,0,0,0,0,0,0,0,0
786693,25188,Seamless,7/10/09,0.58,0.51,480,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89423151,-77.01865832,Apartment,Entire home/apt,4,2,2,2,1000,309,0,8829,0,0,1,0,4,365,30,60,90,365,1,10/19/14,10/19/14,80,2,10,10,10,10,8,0.09
8133514,42951051,James,8/30/15,1,0,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89866949,-77.01474773,Apartment,Entire home/apt,2,1,0,1,0,115,635,2240,0,0,2,50,1,1125,0,0,30,305,0,,,0,0,0,0,0,0,0,0
1304225,2061860,Ioanna,4/3/12,1,1,2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20005,38.90285224,-77.02231745,Apartment,Entire home/apt,4,1,1,2,0,130,875,3400,0,25,2,10,1,1125,0,10,21,21,85,9/5/13,9/25/15,91,9,9,10,10,10,9,3.36
7637938,40073825,Nikki,7/30/15,0.5,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90049015,-77.01566757,Apartment,Private room,2,2,1,1,0,95,0,0,0,10,0,0,1,1125,2,32,62,337,0,,,0,0,0,0,0,0,0,0
6744470,14859498,SueJung,4/28/14,1,0.93,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90154862,-77.01226564,Apartment,Shared room,1,1,1,1,0,50,350,1300,95,15,0,0,2,1125,0,0,0,89,6,8/5/15,9/15/15,97,9,9,10,10,9,10,3
5869529,30283594,Kara,3/30/15,0.87,0.7,190,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89407341,-77.01946295,Apartment,Entire home/apt,3,1,1,1,0,569,0,6944,0,100,1,0,3,1125,30,60,90,90,0,,,0,0,0,0,0,0,0,0
3672217,2794295,Humaira,7/1/12,1,0,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89904091,-77.01668928,Apartment,Private room,1,1,1,1,0,55,0,1250,0,0,1,0,20,21,30,60,90,365,0,,,0,0,0,0,0,0,0,0
7596192,39767027,Piyali,7/27/15,1,1,3,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90585558,-77.0122052,House,Shared room,2,1.5,1,1,0,49,340,0,95,12,1,10,1,1125,8,8,8,280,3,8/15/15,9/21/15,73,7,9,8,9,9,7,1.8
6900870,37014,Lara & Alex,9/8/09,0.99,0.89,25,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.9051221,-77.02711971,Loft,Entire home/apt,4,1,2,2,0,250,0,0,500,115,1,0,3,1125,19,45,75,350,4,7/24/15,9/18/15,100,10,10,10,10,10,10,1.67
36943,25188,Seamless,7/10/09,0.58,0.51,480,"Shaw, Logan Circle",DC,20001,38.91350858,-77.01883911,Apartment,Entire home/apt,2,0,1,1,0,198,0,4650,0,150,1,0,7,365,30,60,90,365,0,,,0,0,0,0,0,0,0,0
1839589,9419684,Mike,10/14/13,0.92,0.76,206,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89388717,-77.01881191,Apartment,Entire home/apt,5,2,2,3,0,311,0,7170,0,100,1,0,3,1125,15,45,45,45,3,10/27/14,5/17/15,100,10,10,10,10,10,10,0.26
2115864,2928498,Daniel,7/13/12,1,0.95,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89933372,-77.0164596,Apartment,Entire home/apt,2,1,0,1,0,95,0,0,0,25,0,0,2,29,1,16,46,49,35,1/3/14,9/29/15,76,8,7,9,9,10,8,1.64
7825726,60683,Akaysha,12/7/09,1,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90405978,-77.01706374,Apartment,Shared room,1,1,1,2,0,59,351,1235,200,30,1,30,1,1125,14,41,71,346,1,8/20/15,8/20/15,100,10,10,10,10,10,10,0.67
3172888,16090942,William,5/28/14,0.83,1,2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20004,38.89538942,-77.02054559,Apartment,Entire home/apt,2,1,1,1,0,167,1093,4602,575,104,1,0,5,1125,12,38,68,343,31,7/1/14,8/27/15,94,10,9,9,9,10,10,2.02
6106389,2588970,Alex,6/9/12,1,1,2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90509797,-77.0167189,Apartment,Entire home/apt,3,1,1,1,0,165,700,1900,135,0,1,0,1,1125,0,0,0,138,0,,,0,0,0,0,0,0,0,0
2477325,11559071,Alex,1/22/14,1,1,4,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.9056829,-77.01202827,House,Private room,3,1.5,1,1,0,104,1100,3100,200,0,2,15,2,1125,12,39,69,344,11,3/13/14,9/20/15,75,9,8,10,9,8,7,0.58
805490,4240274,Charlie,11/25/12,0.97,1,3,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20005,38.90492917,-77.0263579,Apartment,Entire home/apt,2,0,1,1,0,99,0,0,500,0,1,0,1,1125,5,26,55,58,169,12/9/12,10/1/15,82,8,8,9,9,9,8,4.93
4811421,24689607,Garo,12/10/14,0.43,0.46,17,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89895269,-77.0149355,Apartment,Entire home/apt,4,1,1,3,0,159,0,0,0,120,1,20,1,1125,25,55,85,360,0,,,0,0,0,0,0,0,0,0
6430122,33431046,Greg,5/15/15,1,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90388849,-77.01749486,Apartment,Entire home/apt,2,1,0,1,0,190,0,0,0,0,0,0,3,1125,0,7,14,129,13,6/24/15,9/24/15,95,10,9,10,10,10,10,3.82
4044606,9419684,Mike,10/14/13,0.92,0.76,206,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20005,38.90491061,-77.02989687,Apartment,Entire home/apt,3,1,1,2,0,246,0,5670,0,100,1,0,3,1125,27,57,57,57,0,,,0,0,0,0,0,0,0,0
6376317,2903010,Shiva,7/11/12,0.7,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90531249,-77.02209897,Apartment,Entire home/apt,3,1,1,2,0,200,0,0,200,70,1,0,2,1125,1,11,36,305,14,5/17/15,9/30/15,98,10,10,10,10,10,10,3
1584147,3136596,Jay,8/2/12,0.75,0.75,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20005,38.90077204,-77.0246774,Apartment,Entire home/apt,3,1,1,2,0,215,0,0,0,0,2,20,1,1125,22,48,78,353,34,9/19/13,9/17/15,95,9,9,10,10,10,9,1.37
8514469,44834480,Vicki,9/22/15,0.67,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90120829,-77.01633753,Condominium,Entire home/apt,4,2,2,2,0,450,0,0,450,0,1,0,1,1125,30,60,90,365,0,,,0,0,0,0,0,0,0,0
7572512,30283594,Kara,3/30/15,0.87,0.7,190,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20005,38.90500013,-77.02923984,Apartment,Entire home/apt,3,1,1,1,0,234,0,6324,0,100,1,0,3,1125,30,60,90,365,0,,,0,0,0,0,0,0,0,0
2477330,11559071,Alex,1/22/14,1,1,4,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90416965,-77.01281494,House,Private room,2,1.5,1,1,0,110,920,3000,0,10,2,0,2,1125,13,40,70,345,33,3/7/14,9/21/15,91,9,9,10,9,9,9,1.72
7916003,41740449,Cathleen,8/17/15,0.9,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90426222,-77.01009846,Apartment,Entire home/apt,4,2,2,2,0,225,1400,4500,300,0,1,0,3,30,7,30,60,335,0,,,0,0,0,0,0,0,0,0
216398,25188,Seamless,7/10/09,0.58,0.51,480,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89283202,-77.01899905,Apartment,Entire home/apt,3,1,1,1,0,249,0,6969,0,0,1,0,4,365,30,60,90,365,4,9/24/11,3/12/15,100,10,10,10,10,10,9,0.08
7114075,4475279,Ehsan,12/23/12,0.71,0,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20005,38.90539031,-77.02932422,Condominium,Entire home/apt,2,1,1,1,0,109,0,0,500,45,1,50,1,1125,0,30,60,60,0,,,0,0,0,0,0,0,0,0
7258774,20335354,Pedro,8/20/14,1,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90157468,-77.01577666,Apartment,Entire home/apt,4,2,2,2,0,250,1000,0,0,70,1,0,3,1125,0,0,0,53,1,8/3/15,8/3/15,100,10,10,10,10,10,10,0.48
3961511,2907753,Javier,7/11/12,0,0,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90150258,-77.01459088,Apartment,Entire home/apt,4,1,1,1,0,135,0,0,0,0,1,0,2,1125,0,0,0,182,2,9/1/14,9/27/14,100,10,10,10,10,10,10,0.15
5353107,27746397,Kathryn,2/14/15,1,0.89,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90415166,-77.01505902,Apartment,Private room,3,2,1,2,0,87,560,0,1000,40,1,90,2,30,22,52,82,357,2,7/6/15,9/8/15,80,8,8,8,8,6,8,0.67
536232,611958,Bryan,5/22/11,0.83,0.65,5,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.8973664,-77.01793376,Apartment,Entire home/apt,4,1,1,1,0,210,0,0,200,60,4,20,1,90,8,38,68,343,103,6/28/12,9/18/15,92,9,10,10,10,9,9,2.59
3477770,4897930,Daniel,1/29/13,0.96,0.98,2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90547366,-77.02053108,House,Entire home/apt,10,2,3,6,0,300,0,0,150,150,8,100,3,1125,11,27,48,299,5,8/1/15,9/18/15,100,10,10,10,10,10,10,2.34
5411135,25188,Seamless,7/10/09,0.58,0.51,480,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89304843,-77.0201591,Apartment,Entire home/apt,2,1,0,1,0,189,0,0,0,0,1,0,4,365,8,38,68,343,0,,,0,0,0,0,0,0,0,0
4772168,24615645,Chelsea,12/8/14,0,0,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90481354,-77.02584423,Apartment,Private room,2,1,1,1,0,120,0,0,0,0,1,0,1,1125,0,0,0,273,0,,,0,0,0,0,0,0,0,0
7474964,19904035,Nesh,8/12/14,0.6,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90453668,-77.01622818,Apartment,Entire home/apt,2,1,1,1,0,200,0,2500,0,0,1,0,1,1,0,10,10,285,1,8/16/15,8/16/15,100,10,10,10,10,10,10,0.61
2707225,9054845,BridgeStreet,9/25/13,1,0.89,2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20005,38.89894803,-77.03279296,Apartment,Entire home/apt,3,1,1,2,0,269,1600,5800,0,100,1,0,1,1125,4,29,55,145,6,7/23/14,7/6/15,88,9,10,9,10,10,9,0.41
7630675,30283594,Kara,3/30/15,0.87,0.7,190,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89324232,-77.02017568,Apartment,Entire home/apt,3,1,1,1,0,569,0,6944,0,100,1,0,3,1125,30,60,90,365,0,,,0,0,0,0,0,0,0,0
6288255,6081168,Katie,4/24/13,0.7,0.57,2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90531783,-77.01514668,Apartment,Entire home/apt,4,2,2,2,0,120,0,0,500,100,1,0,1,1125,0,4,30,305,3,5/25/15,9/19/15,93,9,9,9,10,7,9,0.68
6812558,24421384,James,12/2/14,1,0.95,2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90157102,-77.01574978,Apartment,Private room,1,1,1,1,0,109,699,0,0,0,1,0,2,5,0,0,0,273,1,8/11/15,8/11/15,100,10,10,10,10,10,10,0.56
6626883,30231074,Whitney,3/29/15,0.25,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20005,38.90540462,-77.03050802,Apartment,Entire home/apt,3,1,1,1,0,150,0,0,0,25,1,0,2,1125,0,0,0,99,4,6/12/15,7/9/15,90,10,10,9,10,10,9,1.05
1562024,6059772,Jon,4/23/13,0.92,1,4,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90504369,-77.01880601,Apartment,Entire home/apt,3,1,1,1,0,95,650,2500,0,35,1,0,2,1125,6,24,54,323,70,10/2/13,9/4/15,81,8,8,9,9,9,8,2.87
6370764,27224518,Zaid,2/4/15,1,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20005,38.90482723,-77.02685647,Apartment,Entire home/apt,4,1,1,2,0,119,0,0,0,0,1,0,1,20,2,2,2,2,0,,,0,0,0,0,0,0,0,0
8390917,9988881,Sadia & Saleem,11/13/13,1,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90158767,-77.01926965,Apartment,Private room,2,1,1,1,0,97,0,0,0,10,0,0,1,1125,18,48,78,353,2,9/17/15,9/23/15,100,10,10,10,10,10,10,2
2339961,5589907,Melecio,3/23/13,1,0.88,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90058574,-77.01418067,Loft,Private room,2,1,1,1,0,99,0,0,0,10,1,25,1,4,24,54,84,84,51,2/20/14,8/27/15,94,10,10,10,10,10,9,2.59
3593404,4737755,Fareed,1/17/13,0.65,0.77,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90147432,-77.01641048,Apartment,Entire home/apt,2,1,1,1,0,295,0,0,0,65,2,0,1,1125,21,43,71,346,28,7/28/14,7/24/15,97,10,10,10,10,9,9,1.94
6542545,26767877,Rick,1/26/15,0.92,0.93,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90071745,-77.01684978,Loft,Entire home/apt,2,1,1,1,0,149,0,0,150,0,1,15,2,1125,7,24,54,329,9,5/30/15,9/24/15,96,9,9,10,10,10,10,2.13
6911905,4584861,Arafat,1/4/13,1,0.92,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90032475,-77.01060137,Apartment,Private room,2,1,1,1,0,110,450,0,0,10,1,0,1,1125,12,42,72,330,10,7/6/15,9/28/15,92,9,10,10,9,9,9,3.33
8460219,44533866,Harvey,9/18/15,1,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90414999,-77.02060693,Apartment,Entire home/apt,5,1,2,3,0,180,1071,3780,0,0,1,0,2,366,11,35,65,335,1,9/24/15,9/24/15,100,10,10,10,10,10,10,1
7870051,41476654,Shella And Gladys,8/14/15,1,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89673074,-77.01133551,Apartment,Entire home/apt,2,1,0,2,0,150,0,0,0,75,2,80,3,1125,19,49,79,169,3,8/18/15,9/27/15,80,9,10,9,9,9,9,1.91
1498731,8008783,Cliff,8/7/13,0.92,0.94,30,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90475151,-77.02632711,Apartment,Entire home/apt,6,1,0,3,0,150,0,0,0,129,1,0,3,100000,12,33,59,334,24,9/3/13,9/21/15,86,9,9,9,9,9,9,0.95
4629445,23974493,Greg,11/20/14,1,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89869539,-77.01661719,Apartment,Entire home/apt,5,2.5,2,2,0,155,950,4500,99,90,4,15,2,1125,0,0,0,0,23,2/23/15,8/8/15,99,10,10,10,10,10,10,3.09
14570,56646,Serge,11/22/09,1,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90426843,-77.02655963,Apartment,Private room,3,1,1,2,0,85,0,2300,150,0,1,12,3,30,2,8,20,209,338,2/3/10,9/22/15,97,10,10,10,10,9,10,4.9
1624943,7728287,Megan,7/25/13,0.5,0.5,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20005,38.90451104,-77.03022189,Apartment,Entire home/apt,2,1,1,1,0,130,0,0,0,0,1,0,1,1125,0,3,33,302,4,5/26/15,7/6/15,85,10,9,10,10,10,9,0.92
3421927,16100964,Linda,5/28/14,1,0.69,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90301688,-77.01858684,Apartment,Entire home/apt,3,1,1,1,0,120,700,0,0,50,1,0,1,1125,1,1,11,14,3,8/11/15,9/13/15,93,10,9,10,10,10,10,1.67
6792155,15235972,Sarah,5/7/14,1,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.90507876,-77.0184392,Apartment,Private room,2,1,1,1,0,90,0,0,0,10,2,65,2,1125,15,43,73,348,12,6/19/15,9/20/15,97,9,9,10,10,10,9,3.36
2578477,13205161,Ben,3/16/14,0.96,0.47,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89993652,-77.01634541,Apartment,Entire home/apt,2,1,1,2,0,149,925,2600,0,0,1,0,1,1125,11,25,36,255,47,4/25/14,9/20/15,98,10,10,10,10,10,10,2.68
6953508,30283594,Kara,3/30/15,0.87,0.7,190,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89396683,-77.01938706,Apartment,Entire home/apt,3,1,1,1,0,569,0,6944,0,100,1,0,3,1125,30,60,90,90,0,,,0,0,0,0,0,0,0,0
5691723,29508596,Tapan,3/17/15,1,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",DC,20001,38.89841787,-77.01531137,Apartment,Entire home/apt,4,1,1,1,0,180,0,0,0,50,1,0,1,1125,0,3,9,284,6,4/13/15,9/15/15,97,10,10,10,10,10,9,1.03
6844024,21140917,Isabella,9/9/14,0,0,1,"West End, Foggy Bottom, GWU",DC,20037,38.90195179,-77.05285593,Apartment,Shared room,1,1,1,1,0,55,300,1200,0,15,1,0,1,14,0,0,0,84,1,7/10/15,7/10/15,100,10,10,10,10,10,10,0.35
