id,host_id,host_response_rate,host_acceptance_rate,host_listings_count,zipcode,latitude,longitude,accommodates,bathrooms,bedrooms,beds,square_feet,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,price
2643773,7626666,0,0,1,20010,38.92921223,-77.04086869,2,1,1,1,0,0,0,1,20,4,365,30,60,90,365,8,100,10,10,10,10,10,10,0.48,149
1225896,5733999,1,1,2,20010,38.93128456,-77.0336483,2,1,1,1,0,0,50,1,0,1,1125,0,0,0,7,9,100,10,10,10,10,10,10,0.34,100
7459476,6449656,0.91,1,1,20010,38.93191054,-77.03472319,2,1,1,2,0,150,50,1,0,1,1125,0,0,26,301,3,60,10,10,4,10,10,8,3,115
5558709,13064193,0,0,1,20010,38.93268762,-77.03843885,2,1,0,1,0,0,0,1,0,1,1125,0,0,0,182,0,0,0,0,0,0,0,0,0,100
4610513,23378437,1,1,3,20010,38.93365614,-77.03060068,2,1,0,1,0,0,60,1,0,3,1125,30,60,90,365,0,0,0,0,0,0,0,0,0,148
1268184,6902973,0,0,1,20009,38.92698878,-77.03723663,2,1,1,1,0,0,0,1,0,1,1125,0,0,0,49,4,95,9,8,10,10,10,10,0.16,90
793170,4179451,0.6,1,1,20009,38.92094229,-77.03357055,2,1,1,1,0,350,60,1,0,2,1125,2,32,58,333,45,92,9,9,9,10,9,9,1.32,103
5929572,26803167,0,0,1,20009,38.92392747,-77.02771879,2,1,1,1,0,0,30,1,0,1,1125,5,5,26,208,0,0,0,0,0,0,0,0,0,85
1210979,4320365,0.5,0,1,20009,38.92836599,-77.02799223,2,1,1,1,0,250,45,1,0,1,1125,22,42,68,343,10,100,10,10,10,10,10,10,0.39,80
1997443,10292499,0.91,0.9,1,20010,38.93598379,-77.02116049,2,1,1,1,0,0,50,2,25,2,40,20,50,80,355,14,90,9,8,10,10,9,9,2.22,100
3907357,1298356,0.71,1,1,20010,38.93387118,-77.03672094,2,1,1,1,0,0,0,1,0,1,1125,0,0,0,271,30,94,10,9,10,10,10,10,2.21,75
163115,261164,0.83,0.75,3,20010,38.93144808,-77.02931078,6,2,2,3,0,0,100,1,0,5,730,10,33,63,332,0,0,0,0,0,0,0,0,0,250
3186601,2045940,0.9,1,3,20001,38.9274788,-77.02309777,2,1,1,1,0,0,0,1,25,2,1125,0,0,8,283,6,100,10,8,10,10,7,10,0.41,115
5126873,26474746,0.43,1,1,20010,38.93055695,-77.03814454,2,1,1,1,0,100,25,1,20,1,1125,30,60,90,365,4,100,10,10,10,10,10,10,0.63,48
7543598,27895235,0.9,0.8,1,20010,38.934731,-77.02862821,4,1,1,2,0,100,30,2,20,2,14,0,0,26,301,4,90,9,9,9,10,10,10,1.97,120
760626,4009355,0.83,0,1,20010,38.93159147,-77.041687,4,1,1,1,600,214,20,2,20,4,60,19,49,79,354,15,91,9,9,10,10,10,9,0.44,117
1792843,8737310,0.8,0.5,1,20010,38.93080062,-77.04316733,5,2,2,2,0,400,50,2,30,2,1125,0,4,12,272,12,98,9,9,10,10,10,10,0.51,145
5127184,4397261,1,1,1,20010,38.93030479,-77.04219575,6,1,2,2,0,200,65,4,15,1,1125,8,21,51,295,54,95,10,10,10,10,9,10,7.04,148
1628675,7716314,1,0.88,2,20010,38.92718674,-77.03272671,8,4.5,4,4,0,500,150,8,50,1,1125,6,20,31,287,32,99,10,10,10,10,10,9,1.38,600
8551461,32625056,0,0,1,20010,38.92878425,-77.03019811,2,1,1,1,0,0,0,1,5,1,1125,8,8,8,8,0,0,0,0,0,0,0,0,0,53
4733998,6120700,1,0.75,1,20001,38.92090957,-77.02811378,6,2,2,2,0,0,65,1,0,1,3,0,3,13,13,25,100,10,10,10,10,9,10,2.81,199
7157814,34744527,1,0,1,20010,38.93358258,-77.03574075,1,1,0,1,0,0,0,1,0,1,1125,0,0,0,65,0,0,0,0,0,0,0,0,0,60
8322171,4159134,1,0.9,3,20009,38.92821326,-77.03317528,3,1,1,1,0,150,0,2,50,2,1125,18,48,78,353,0,0,0,0,0,0,0,0,0,145
8355384,9602193,1,1,1,20010,38.93395354,-77.02869461,2,1,1,1,0,0,0,1,0,5,1125,17,47,77,352,0,0,0,0,0,0,0,0,0,99
6250041,32419141,1,1,1,20010,38.93179293,-77.02907377,6,1,2,3,0,0,50,1,0,1,1125,0,0,0,127,1,100,8,8,10,10,10,10,0.53,150
7581624,39754558,0.64,0.75,1,20009,38.92796234,-77.03978968,2,1,0,2,0,400,0,1,0,1,1125,22,52,82,357,1,100,10,10,10,10,10,10,1,65
7142999,37014,0.99,0.89,25,20010,38.93395005,-77.03074527,5,1,2,3,0,300,90,4,20,3,1125,15,28,58,333,10,90,9,10,10,10,9,9,4.23,119
4652666,3831642,1,1,1,20009,38.9281497,-77.03769183,4,1,2,2,0,0,0,1,0,3,1125,0,0,6,281,4,80,9,9,7,8,9,9,0.92,145
7724707,40589171,1,0.8,1,20009,38.92852356,-77.03386885,2,1,1,1,0,0,0,1,0,1,1125,0,0,0,32,3,100,10,10,10,10,9,10,3,80
3489472,2416274,0.78,1,2,20010,38.93090495,-77.04048447,4,1,1,2,0,0,60,1,0,1,1125,0,0,12,287,5,96,10,9,10,9,10,9,0.85,125
8289998,4159134,1,0.9,3,20009,38.92851102,-77.03398528,3,1,1,1,0,150,0,2,50,2,1125,14,42,72,162,1,100,10,10,10,10,10,10,1,75
1474277,7891450,0.5,0,1,20010,38.93184015,-77.03826956,2,1,0,1,0,100,27,1,18,2,1125,0,0,0,185,2,90,9,7,10,10,9,8,0.41,100
4758676,24554688,1,1,1,20010,38.93558956,-77.04223285,4,1,1,2,0,500,50,3,25,1,1125,16,40,70,345,16,90,9,10,10,10,9,9,1.76,125
6986958,36287793,1,0.88,1,20010,38.93332906,-77.02611503,2,1,1,1,0,0,15,1,0,1,1125,1,1,17,292,8,100,10,10,10,10,9,9,3.43,75
867571,4562919,0,0,1,20010,38.93611906,-77.03438126,1,1,1,1,0,0,0,1,0,1,5,0,0,0,273,2,90,10,10,10,10,8,9,0.17,90
5847593,2902940,1,0.96,1,20010,38.93174262,-77.02349025,2,1,1,1,0,0,45,2,25,1,1125,8,27,57,332,14,96,10,10,10,10,8,10,4.62,115
581231,789250,1,0.78,6,20010,38.93412436,-77.02820993,2,1.5,1,1,0,0,0,2,25,2,30,1,31,61,336,25,98,9,10,10,10,9,9,0.64,75
8322182,4159134,1,0.9,3,20009,38.92791112,-77.03326327,5,1,2,2,0,300,0,4,50,2,1125,18,46,76,351,0,0,0,0,0,0,0,0,0,225
6273161,12917384,0,0,1,20010,38.93277904,-77.02933259,1,0.5,1,1,0,0,0,1,0,1,1125,0,0,0,125,3,93,9,7,9,10,9,9,0.62,45
2692024,13632730,1,0.83,1,20009,38.92243765,-77.03454597,2,1,0,1,0,100,25,2,25,1,9,16,46,76,351,12,98,10,10,10,10,9,9,0.67,125
8256885,42935495,1,0.93,3,20009,38.92680317,-77.02907028,6,1,2,2,0,100,25,4,20,1,1125,17,47,77,347,0,0,0,0,0,0,0,0,0,200
519587,622400,0,0,1,20009,38.9274839,-77.0331267,4,1,1,1,646,0,0,1,30,3,21,7,37,67,342,1,57,8,6,6,10,4,2,0.07,90
8320383,31603291,0.97,0.56,2,20009,38.92302306,-77.03364149,1,0,1,0,0,0,0,1,0,1,1125,22,52,82,357,0,0,0,0,0,0,0,0,0,40
4565955,23378437,1,1,3,20010,38.93195176,-77.02920197,5,2,2,2,0,0,100,1,0,3,1125,26,56,86,361,0,0,0,0,0,0,0,0,0,258
4988597,16476489,1,0.5,1,20010,38.93335934,-77.03269183,2,1,1,1,0,95,0,1,0,2,1125,0,0,0,243,2,100,10,10,10,10,10,10,0.66,65
8388086,15519236,0.98,0.95,3,20009,38.92372631,-77.03649393,2,1,1,1,0,0,0,1,0,1,1125,17,47,74,349,5,100,10,10,10,10,10,10,5,49
76186,120464,1,0.67,1,20009,38.92549497,-77.03364974,8,2,3,5,0,0,200,1,0,3,730,24,54,84,359,10,89,8,10,10,10,9,8,0.18,450
